SMPI Al -Azhar 12 Rawamangun
SMAN 48 Jakarta
SMAN 44 Jakarta
SMAK 7 PENABUR Jakarta
SMAI AL Jannah Cibubur
SMAI 9 Al Azhar
SMAS Global Mandiri Cibubur
SMAS Gandhi School ancol
SMAS Global Prestasi School Kota Bekasi
SMAK IPEKA Grand Wisata
SMAS Karakter Depok
SMAS Kolese Gonzaga
SMKS Ananda Kota Bekasi
SMAS Santo Yakobus
SMAI PU Al-BAYAN PUTRI Selabintana
SMAS Labschool cibubur
SMAN 103 Jakarta
SMPI Al -Azhar 12 Rawamangun
SMAS Embun Pagi Islamic School
SMAI Al-Azhar 8 Summarecon Kota Bekasi
FIWA boarding school
SMAS Mahatma Gading School
SMAS Labschool Jakarta
SMAS Labschool Jakarta
SMAN 36 Jakarta
SMAS Diponegoro 1 Jakarta
SMAK 5 Penabur Jakarta
SMAK 7 PENABUR Jakarta
SMAS Marsudirini Kota Bekasi
SMAN 2 Kota bekasi
SMAN 1 Cileungsi
SMAS Kolese Kanisius
SMAK Penabur Harapan Indah
SMAS Jakarta Islamic School
SMK PB Sudirman 2 Jakarta
MA Istiqlal
SMAN 81 Jakarta
SMAS Diponegoro 1 Jakarta
SMAS Diponegoro 1 Jakarta
SMAN 9 KOTA BEKASI
SMAS Marsudirini Kota Bekasi
SMAS Global Mandiri Cibubur
SMAS Marthia Bakti
SMAN 42 Jakarta
SDS Jakarta Islamic School
SDS Victory Plus School Kota bekasi
SDN Rawamangun 12 Pagi
SMAK 2 PENABUR Jakarta
SMPI Al Wildan 10 Jakarta
SMAN 13 Kota Bekasi
SMAN 45 Jakarta
SMAS Labschool cibubur
MAN 9 JAKARTA
SMAS ST Yakobus Jakarta
SMKS Prestasi Prima Jakarta
SMAS School Of Human Kota Bekasi
SMAS Labschool cibubur
SMAS Hang Tuah 1
SMAS Katolik Ricci 2
SMAS Santa Ursula Jakarta
SMAS Labschool Cibubur
SMAS Labschool Kebayoran
Mentari Intercultural School Bintaro
SMAS Sekolah Harapan Bangsa Senior High School
SMKS Metland 
Sampoerna Academy
SMAS Avicenna Jagakarsa
SMAI Al Azhar 2
SMAI Al Azhar BSD
SMAN 46 Jakarta
SMAS Muhammadiyah 3
SMAS Garuda Cendekia
SMAIT Nurul Fikri
SMAK 6 Penabur Jakarta
SMAN 6 Jakarta
SMAS Kolese Gonzaga
SMAI Dian Didaktika
SMAN 28 Jakarta
SMAS Erudio
SMAS Avicenna jagakarsa
SMAN 79 Jakarta
SMAS Mutiara Harapan Islamic School
SMAI Al Azhar 1
SMAS Nizamia High School
SMAIT Al Lauzah
SMAN 78 Jakarta
SMAS Cikal Lebak Bulus
SMAI Al Azhar 2
SMAS Labschool Kebayoran
SMAN 28 Jakarta
SMAN 5 Tangerang Selatan
SMAS Sekolah Cikal Serpong
SMAI Al-Izhar Pondok Labu
SMAS Tarakanita 1
SMAS Labschool Cibubur
SMAI Al Azhar 22
SMAN 3 Depok
SMAS Hellomotion
SMAS Muhammadiyah 3
SMAIT Sinar Cendekia
SMAS Bintara Depok
SMAS Santa Ursula Jakarta
SMAN 7 Kota Tangerang Selatan
SMAS Kolese Gonzaga
SMAN 1 Kota Bogor
SMAN 7 Kota Tangerang Selatan
SMAN 2 Kota Tangerang Selatan
SMAS Labschool Cibubur
SMAS Stella Maris
SMAS Sekolah Cikal Serpong
SMAS Plus Pembangunan Jaya Bintaro
SMAS Strada Santo Thomas Aquino
SMAS Plus Pembangunan Jaya
SMAN 6 Jakarta
SMAS Mentari Intercultural School Bintaro
SMAI Al Wildan 4
SMAK Mater Dei
SMAK Penabur Bintaro Jaya
SMAN 8 Tangerang
SMAN 28 Tangerang
SMAS Atisa Lippo Karawaci
SMAS Yaspen Tugu Ibu
SMAS IT Buahati Cipayung
SMAS Syafana Islamic School
SMAIT Pesantren Nurrurahman
SMAN 70 Jakarta
SMAN 10 Depok
SMAN 5 Depok
SMAS Muhammadiyah 3
SMAI Dian Didaktika
SMAS Highfield Depok 
SMAS Taruna Bangsa Sentul
SMAS Charitas Jakarta
SMAK 1 Penabur Jakarta
SMAI Al Azhar BSD
SMAS Plus Pembangunan Jaya
SMAS Garuda Cendekia
SMAS Sekolah Cikal Serpong
MAN 4 Jakarta
SMAS Avicenna Cinere
SMAI Al Azhar 3
Mentari Intercultural School Bintaro
MAN 4 Jakarta
SMAS Labschool Jakarta
SMAI Al-Izhar Pondok Labu
SMAI Quran Asy Syahid Boarding School
SMAN 34 Jakarta Selatan
SMAS School Of Human
SMAS Labschool Cirendeu
SMAS Sekolah Cikal Serpong
SMAN 9 Tangerang Selatan
SMAS Muhammadiyah 3
SMAS Santa Ursula BSD
SMAS Plus Pembangunan Jaya
UPH College
MAN 4 Jakarta
SMAS Plus Pembangunan Jaya
SMAS Ibnu Hajar Boarding School
SMAS Hellomotion
SMAS Athalia
SMAN 90 Jakarta
SMAI Al-Izhar Pondok Labu
SMAS Global Islamic School 2 Serpong
SMAS Sekolah Cikal Serpong
SMAS Citra Kasih Don Bosco Pondok Indah
SMAS Binus School Bekasi
SMAS Mentari Intercultural School Bintaro
SMAS Pembangunan Jaya
SMAS Theresia
SMAIT Nurul Fikri Boarding School Bogor
SMAI Al Azhar 2
SMAS Marsudirini Bogor
SMAS Athalia
SD Al Azhar 1
SMAS Avicenna Cinere
SMK Bina Informatika
SMAS Nizamia High School (NHS)
SMAK Penabur Bintaro Jaya
SMA Katolik Sang Timur Tomang
SMAK Penabur Bintaro Jaya
SMAS Hellomotion
SMAS Avicenna Cinere
SMAS Santa Ursula BSD
SMAN 85 Jakarta
SMAIT Nurul Fikri
SMAS Bhakti Idhata
SMAS St. Agustinus Budhaya 2
SMAN 11 Tangerang Selatan
SMAK Penabur Gading Serpong
SMKS Ekonomika
SMKS Sumbangsih
SMAS Hellomotion
SMAS Kolese Gonzaga
Homeschooling Kak Seto
SMAS Labschool Cirendeu 
SMAS Cikal Amri Setu
SMKS Sumbangsih
PKBM Edukasi Jakarta
SMAN 105 Jakarta
SMAS Insan Rabbany
SMAS Mentari Intercultural School Bintaro
SMAS Budi Cendekia Islamic School Depok
SMAS Garuda Cendekia
SMAS Labschool Cirendeu
SMAS Sekolah Cikal Lebak Bulus
SMAS AIPL
SMAN 63 Jakarta
SMAS Kolese Gonzaga
SMAS Bhakti Mulya 400
SMAS Hellomotion
HighScope TB Simatupang
SMAS Avicenna jagakarsa 
SMPS Azhari Islamic School
Sekolah Murid Merdeka
MAN 4 Jakarta
SMAK 4 Penabur
SMAS Vianney
SMAS Tarakanita Gading Serpong
SMAS Bhakti Mulya 400
SMAS Sinar Cendekia BSD
SMAS Kolese Gonzaga
SMK Raden Umar Said Kudus
SMAS Insan Rabbany
SMAS Syafana Islamic School
SMAS Muhammadiyah 3 Jakarta
SMAN 66 Jakarta
SMAS Notre dame
HighScope TB Simatupang
PKBM Generasi Juara
MA Pembangunan UIN Jakarta
SMAS Kolese Gonzaga
SMAS Global Prestasi School Bekasi
SMAN 1 Cibinong
SMAS Pribadi Margonda Depok
SMAS Nizamia Andaludia
SMAI Al Azhar 1
SMAN 78 Jakarta
SMAI Al Jabr Islamic School 
SMAIT Nurul Fikri
MA Pembangunan UIN
SMAN 35 Jakarta
SMAS Plus Islamic Village
SMAN 23 Jakarta
SMAS Labschool Kebayoran
SMAS Cita Buana
SMAK IPEKA
SMAS Karakter
SMAS Santa Laurensia
SMAS Pembangunan Jaya Bintaro
SMAS Global Jaya School
SMAS Tarakanita Gading Serpong
SMAIT Al-Fityan Tangerang
Homeschooling Fikar School
SMAN 47 Jakarta
SMAS Al-Abidin Surakarta
SMAK 1 Penabur
SMAS SPH Kemang Village
SMAS SPH Kemang Village
SMAS Bhakti Mulya 400
SMAS Madania
SMAN 7 Jakarta
MA Pembangunan UIN 
SMAS Santa Ursula BSD
SMAS Bhakti Mulya 400
SMPS Regina Pacis
SMAS Karakter
SMAI Al-Azhar BSD
SMAIT Nurul Fikri
MAN 12 Jakarta Barat
SMAI Al-Izhar Pondok Labu
SMAK Penabur Kota Tangerang
SMAS Madania
SMAN 78 Jakarta
SMAS Yadika 5 Joglo Jakarta Barat
SMAK Tiara Kasih
SMAS Hellomotion
MAN 4 Jakarta
Jakarta Islamic Girls Boarding School
SMKN 18 Jakarta
Maghfirah Islamic Leadership Boarding School
SMAI Al-Izhar Pondok Labu
SMAS Kolese Gonzaga
SMAS Kolese Kanisius
SMAS Garuda Cendekia
MAN 22 Jakarta
SMAI Al-Izhar Pondok Labu
SMK Bina Informatika 
SMAN 101 Jakarta
SMKS Bunda Mulia
SMAN 2 Kota Tangerang Selatan
SMAS Global Mandiri Cibubur
SMAS Erudio
SMAN 25 Jakarta
SMPI Al-Himidiyah
SMAI Al-Izhar
SMAIT Nurul Fikri
SMAS Binus Simprug
SMAS Citra Kasih Don Bosco Pondok Indah
SMPS Muhammadiyah 9
SMKN 1 Cibinong
SMAS Kartika X-I Jakarta
SMAS Al-Madinah Cibinong
SDN 8 Gandaria
SMAS Muhammadiyah 4 Depok
SMAN 1 Bogor
SMPI Syafana Islamic School
SMAN 5 Kota Bekasi
SMA Kartika XIX-19 Bandung 
SMKN 2 Bandung
SMAN 8 Bandung
SMAN 27 Bandung
SMAN 1 Cimahi 
SMA Alfa Centauri
SMA Presiden Jababeka
SMA PGII 1 Bandung
SMP Avicenna Cinere 
SMK Informatika Fithrah Insani Bandung
SMA Labschool Cibubur
SMA Kuntum Cemerlang
SMAN 61 Jakarta
SMA Muh 1 Jogja
SMP Islam Cendekia Muda
SMA MBS Ki Bagus Hadikusumo
SMAN 11 Bandung
SMAIT Auliya
SMAN 1 Kota Bekasi
SMA PIUS Tegal
SMA Al Azhar Syifabudi Parahyangan
"SDIT Qordova, Rancaekek"
SMP AL AZHAR 36 BANDUNG
SMA lab school setiabudi
SMA Al Azhar 1 jakarta
SMAN 1 CILEUNYI
SMA Pribadi Bandung
SMAK PENABUR Bintaro Jaya
SMA Taruna Bakti
SDS Al gifari
SMP Highfields Depok
MA Zakaria
Essenville
SMAN 3 BANDUNG
St john meruya
SMP Al Azhar 36 Bandung
SMA Darul Hikam
SMA PGII 1 BANDUNG
SMAN 67
SMAN 6 Yogyakarta 
SMPN 1 Bandung
SMA Mutiara Bunda
SMAN 3 Bogor
SMAN 20 Bandung
SMA Darul Hikam 
SMAN 11 Bandung
SMA trinitas bandung
SMA 23 Bandung
SMA It Iqra Bengkulu
SMA Taruna Bakti
SMA Taruna Bakti
SMA Global Mandiri Cibubur
SMAN 20 Bandung
SD IT Alamy Subang
SMA Trimulia Pasteur
SMKN 14 Bandung
SMA Islam Fitrah Al Fikri
SMAN 2 BANDUNG
SMA Pribadi Bandung 
SMAN 13 JAKARTA
SMA AL Azhar Syifa Budi Parahyangan
SMAN 3 Bandung
SMA Inteligensia
Madrasah Alliyah Pembangun Jakarta
SMAN 8 Pekanbaru
SMA PGII 1 BANDUNG
Sekolah Bunda Mulia
SMA IT miftahul khoir 
SMA PANGUDI LUHUR 2 SERVASIUS
SMA Global Islamic School 2 Serpong
SMA KOLESE GONZAGA JAKARTA
SMKN 14 Bandung
SDK Penabur Bintaro 
SMAN 1 Kota Bekasi
SMA Penabur Bintaro
SMAN 2 Sukabumi
SMAN 1 Wamena
Al Azhar syifa Budi Parahyangan
SMA Lazuardi
Global mandiri jakarta
IIBS AL IZZAH Batu Malang
SMA Kristen Kalam.Kudus 
Binus
SMP Darmayudha Pekanbaru
Sekolah Murid Merdeka (SMM) Hub JGC Jaktim
SMA Ignatius Global School Palembang
"SMA Global Mandiri, cakung Jakarta Timur"
SMA Avicenna Cinere
SMAN 3 Bandung
SMA Sumbangsih
SMAN 1 bandung
SMP NFBSL 
SMA Taruna Bangsa
-
SMA Hellomotion
SMA Albanna Bali
SMA BPI 1
SMP Taruna Bakti
SMP Taruna Bakti
Highfield Depok
SMA IT Ukhuwah Banjarmasin
SMAN 16 BANDUNG 
SMA LABSCHOOL UPI
SMAN 12 Bandung
SMAN 8
Tunas Unggul
SMAN 1 Margahayu
SMPN 28 BANDUNG
SMA Regina Pacis Jakarta 
SMPN 5 BANDUNG
SMPN 2 Bandung
SMA Al Izhar Jakarta
SMA MUTIARA BUNDA
BPK PENABUR BANDA
SMA Al-Kautsar LabSchool Bandung
Pribadi School
SMA IT Al Irsyad Al Islamiyyah Purwokerto
SMK Raden Umar Said Kudus
SMA Al Azhar 1 Jakarta
SMA Taruna Bakti
SMA PGII 1 Bandung
SMAN 8 BANDUNG
SMA Negeri 1 Banjarmasin
SMA PKP
SMA Cendekia Muda 
Sekolah Kuntum cemerlang 
SMAN 81 Jakarta
SMP MUHAMMADIYAH 8 ANTAPANI
SMA Global Prestasi School
SMAN 1 BANDUNG
SMAN 26 Jakarta
SMA Islam Hidayatullah
Prime One School
SMA Plus Assalam
SMK Raden Umar Said Kudus
"SMA Labschool , Bandung"
SD AL Azhar 36
SMAN 2 Bandung
SMAK Penabur Banda
SMAN 1 Bandung
SMAN 5 Bandung
Al Wildan 4
SMK Daarut Tauhid Boarding School 
SMAN 2 BANDUNG
SMA Global Prestasi School Bandung
Sma St Maria 1 Bandung
DHIS Primary 
SMAN 22 Bandung
SMA 1 RANCAEKEK 
Darul hikam intergrated school 
SMA Negeri 12 Bandung 
SMA BPI 1
SMKN 14 BANDUNG
SMA Taruna Bakti
SMAN 2 KOTA JAMBI
SMA Al-Azhar Syifa Budi Parahyangan
SMKN 9 bandung
Citra Kasih Don Bosco Pondok Indah
SMA Kolese Gonzaga 
SMK Skye Digipreneur
SMAN 3 Bandung
SMKN 2 Bandung 
SMAN 1 TANJUNG
SMA Telkom Bandung
Syafana Islamic School
SMA Santa Ursula BSD
SMA Labschool Cirendeu
SMP  Mutiara Bunda ( Arca Manik Bandung)
SMAN 5 Bandung
SMA. ST. THOMAS 1 MEDAN
Santa Angela Bandung
SMA Alfa Centauri
Sekolah Murid Merdeka (SMM)
SMA Talenta
SMA VIDATRA
SMA Telkom
SMA ALFA CENTAURI
SMAK 1 BPK PENABUR
Sekolah Murid Merdeka
SMA Taruna Bakti
SMA Alfa Centauri 
SMA Mutiara Bunda 
SMA Taruna Bakti
SMA Al-biruni
Sekolah Menengah Kejuruan (SMK) Telkom Bandung
SMAN 5 Bandung
SMAK PENABUR KOTA TANGERANG
SMA BPI 1 BANDUNG
Regents Secondary school Bali
SMAN 5 Bandung
SMA Negeri 6 Kendari
Muhammadiyah Boarding School Ki Bagus Hadikusumo Bogor. 
SMAN 11 Bandung
SMAN 1 NGAMPRAH
SD Mutiara Bunda
SMA LABSCHOOL UPI
MAS Zakaria
SMA DON BOSCO III CIKARANG
MAN Insan Cendekia Tanah Laut
SMA Taruna Bakti
SMA BPI 1 BANDUNG
Cornaga Homeschooling
SMA Taruna Bakti Bandung
New World International School
Mutiara Bunda
SMA BPI 1 Bandung
SMA Al Azhar 9 Yogyakarta 
SMA LABSCHOOL UPI BANDUNG
Sekolah Pribadi Bandung
Labschool UPI
SMAN 7 BANDUNG 

SMP Taruna Bakti

SMAN 20 Bandung
SMK Telkom Bandung 
SMA Mutiara Bunda
SMAN 2 CIREBON
Global prestasi school
SMK Negeri 2 Palembang
SDN 035 SOKA
SDK Penabur Bintaro 
SMK Negeri 2 Bandung
SMKN 2 Cimahi

Sma Edu Global scholl 

SMKN 2 Cimahi
Universitas Telkom
SMA TRIMULIA
Sabilunnajah 
SMA Taruna Bakti
SMAN 1 Margahayu
SMAN 1 CIREBON 
SMAN 1 Margahayu
SMAN 1 kandangan
Unisadhuguna International College (UIC College BSD)
"SMAN 2 Cihampelas , Bandung "
SMKN 4 Bandung
SMA Negri 3 semarang
SMA Stella Maris
